label,C_wt_percent,Mn_wt_percent,P_wt_percent,S_wt_percent,yield_strength_MPa,ultimate_tensile_strength_MPa,uniform_strain,fracture_strain,youngs_modulus_MPa
Random_0042,0.07568747342592556,0.895689200853549,0.008007867579793344,0.026454122087775186,527.078656725445,763.5495799469305,0.09037506664209245,0.18696533741715748,210000.0
Random_0043,0.14004684842202847,0.8482772875416781,0.04042898373839253,0.018901589306137518,648.2411016147327,896.678845816053,0.0632711671816164,0.12281010514542073,210000.0
Random_0044,0.20901265950804643,1.5857792464771547,0.031129181653836525,0.038494244896046866,751.2643841684899,1049.3077410129827,0.06560140156913605,0.1233534325183187,210000.0
Random_0045,0.16750902398938997,0.5161238018149178,0.027552112303750452,0.010537722252495121,646.8540701073227,888.9097104218419,0.07585613033321995,0.1564763268439417,210000.0
Random_0046,0.029581470077109605,1.5370879743125598,0.013960379876554595,0.013231977044637556,454.6062997582309,708.9952375678781,0.10142749871912883,0.21197805466978076,210000.0
Random_0047,0.2965611431444675,0.8610598800308521,0.022624292695507375,0.036903350467573856,793.2354416418319,1081.3612105762904,0.06521523955427776,0.12661942184332298,210000.0
Random_0048,0.23806958159275157,1.7330159665477,0.023949478982707342,0.00928763937539305,755.0276522779828,1069.8717967021691,0.09044457004232036,0.1875942927414005,210000.0
Random_0049,0.024363450867770833,0.2516466362446762,0.00771248809811174,0.011504608042601509,386.5950064940858,582.4726001507819,0.09555070307351936,0.20341456769075342,210000.0
Random_0050,0.23432531534905848,0.5360994167124206,0.021667885492041624,0.018867324863995335,713.6365109025568,973.0994966633974,0.07485807027650343,0.15350205641059206,210000.0
Random_0051,0.09635736768109371,0.43632071507916514,0.014133508581450606,0.0342418208675819,555.5740583783817,775.4278061212949,0.07488966027481334,0.15042918877001368,210000.0
Random_0052,0.2982513210405377,0.8042810661919496,0.023625794529414663,0.014064553592845079,777.8574939437365,1065.5977443327279,0.0774183853035897,0.15976063135827553,210000.0
Random_0053,0.11280441797499852,1.4056296395021894,0.037030989388002325,0.013364465983100537,625.2666714539389,892.6894732955989,0.0759924525644575,0.15182672298047387,210000.0
Random_0054,0.047780925342141185,1.4442994049788693,0.022530158870928848,0.036735515747449814,520.0311664523128,772.2286170424269,0.07775277193726679,0.15179927402718205,210000.0
Random_0055,0.12575356219156422,0.15265851327495095,0.03658079335143219,0.03944549372093894,616.0075840247097,828.2335047041838,0.04784422514092582,0.08527793545290316,210000.0
Random_0056,0.14257673892613845,1.9100338387590765,0.008966895710211354,0.009301527833859829,643.9565448388946,944.090778431062,0.10789734852260975,0.22848732762759097,210000.0
Random_0057,0.1057460523248274,0.8712974684857664,0.045073451230070304,0.03892788102835749,624.5006325087986,863.4254250911907,0.04828641634042741,0.08297229977748365,210000.0
Random_0058,0.1555126077246849,1.423814126973582,0.0317533297550011,0.03456077742091633,687.0458162662815,964.6904753371906,0.06703666066165029,0.12754767845293358,210000.0
Random_0059,0.036795550842076294,1.1671821747317166,0.04060814093483304,0.03119485756201221,504.0570432770808,740.0348889707794,0.06257114708550983,0.11642109477228155,210000.0
Random_0060,0.23140127608801597,1.964280066078698,0.0023868869772681726,0.0051378117622762655,728.148213611157,1053.7891597075388,0.11479107801961126,0.24657227654340477,210000.0
Random_0061,0.05023212286573195,1.2036754462671415,0.022111026857832988,0.003501046986564701,492.8253210580447,737.4997809489472,0.0955536973138229,0.2008625650898867,210000.0
Random_0062,0.08735902131648964,0.8424444832564143,0.025787689741808416,0.030473816792290186,567.7714924202255,803.0203289731587,0.07101992207708518,0.13953524154053087,210000.0
Random_0063,0.14926199232991186,1.668882421638426,0.027482938881233925,0.014930144867437524,669.5514692328724,958.5736295891858,0.0852692043825703,0.17357317526567204,210000.0
Random_0064,0.24276335686035377,0.45411923869654114,0.0445751625575253,0.02726313459215387,751.9077569553416,1007.2868981398,0.048211461011735346,0.087687603163599,210000.0
Random_0065,0.28624628934715163,0.49870169202976344,0.012404539499485803,0.018805792331861877,747.0219678472729,1018.5282897788924,0.08183905804732007,0.17119398336210107,210000.0
Random_0066,0.048882964535982586,0.1754805681717369,0.0182434974459452,0.030291864041796283,468.2237514540589,664.4582892367633,0.07273864111520767,0.14606313763531872,210000.0
Random_0067,0.2672505849953649,0.5433288418921617,0.047270880871593375,0.0040902915642116195,763.8713327478071,1031.0248830869311,0.06009606375950014,0.1196476585446783,210000.0
Random_0068,0.02809599084048071,1.4402231165978097,0.0043223394275090045,0.03885524836401412,453.650018904742,702.0298498384417,0.09384660491490046,0.19042217471319167,210000.0
Random_0069,0.08589189403171896,0.34457524782087745,0.03865426877837326,0.017475583599556737,554.4440347063046,766.9325061759395,0.06231009664063133,0.12216825233009064,210000.0
Random_0070,0.27052223876411585,1.0356712271447375,0.0013911977745298917,0.00737038180473067,731.1829691360865,1024.717807682288,0.10428005471168154,0.22505547759165886,210000.0
Random_0071,0.034318727392272715,0.4445640377268991,0.014257840308238002,0.003939758919042713,422.15481060747265,629.2840662150688,0.09554466586678882,0.20381029204266532,210000.0
Random_0072,0.2642829933331551,1.379256331101517,0.022754889239751084,0.03604981929672294,783.4908673939038,1086.9237739438431,0.07140157907920669,0.13928127474382374,210000.0
Random_0073,0.18544198516896815,1.3952713847069067,0.035919632522954256,0.018139095548025445,712.2022031210188,997.0252134793932,0.07212899216437021,0.1426344931003485,210000.0
Random_0074,0.09148345075624552,1.7848412998790932,0.019085231018961674,0.018034974392778964,590.2122864502257,870.4313912009071,0.09380147418701898,0.19275486620934165,210000.0
Random_0075,0.08650066819752289,1.1519247302177786,0.027369005290935406,0.01783761763216175,570.3454676775146,820.1907177528477,0.08030237277374427,0.16252209637824966,210000.0
Random_0076,0.10921717127516384,1.1293118479512128,0.019720839151132253,0.03138486057902945,602.59251588839,856.6273858865726,0.07810384263333281,0.15576540537460087,210000.0
Random_0077,0.05025660197634404,1.4688773948994827,0.011224732518929637,0.03734896720848401,512.7865235275871,767.5642608139567,0.08769353749825773,0.17595759510554995,210000.0
Random_0078,0.11857255520696851,0.7151822824778262,0.04514784011519102,0.0028476676264804247,611.1114480890295,849.0981489829401,0.06792329297353941,0.13664838285041028,210000.0
Random_0079,0.29340230234381626,1.8645052697404123,0.03356680386214703,0.023214431951262698,829.2875564653083,1161.9983703245082,0.07367294549462676,0.14463339666388966,210000.0
Random_0080,0.15968409018027166,0.2584912255082731,0.005448324431844309,0.027935159643900313,614.7842198131842,843.6666687800648,0.08292822612782819,0.1725030586253585,210000.0
Random_0081,0.2876004648306221,1.0694736200583634,0.0010499039986770222,0.033324835190283474,764.6743925772887,1061.9508425524539,0.08902924267774567,0.18430858967990715,210000.0
Random_0082,0.2500054921901092,0.7393725912936195,0.034311112937782745,0.006521762317288317,741.6215527866686,1014.128062422003,0.07260055703535982,0.1488679639686912,210000.0
Random_0083,0.05315520352913971,1.4517218211299787,0.025986434599064277,0.023968098517608238,526.2703647194036,780.8902849032037,0.0821374855060514,0.1642931577654338,210000.0
Random_0084,0.15949322551043818,1.8868884837880782,0.03964591680251662,0.036065811597110524,718.2916917543891,1017.0180416304921,0.06356075216755375,0.11683681297525664,210000.0
Random_0085,0.09102600631145763,1.9612601760949357,0.041120110275444974,0.00488308256514637,612.9410443774715,900.2739984523606,0.08364054968311632,0.16887982222999612,210000.0
Random_0086,0.030696547033719202,0.4638899718742697,0.017482357370713963,0.009558071673423485,421.58949879012823,627.9754499593691,0.08966584906419546,0.18851552651073594,210000.0
Random_0087,0.02029284286943132,0.9455249460931033,0.013863081140390782,0.019044127477660246,411.2676144182929,636.2568710203961,0.09270294095460088,0.1922429984619814,210000.0
Random_0088,0.2361288051500984,0.7113680769547931,0.0029748464347354583,0.033546980957847014,709.2883632063264,977.4103817654101,0.08458951311200598,0.17457029526697895,210000.0
Random_0089,0.14964395944947226,0.5638828310971785,0.04648460838835035,0.029672607048546795,664.4428277393512,901.1359677661404,0.04826234822897403,0.08606181028318918,210000.0
Random_0090,0.12940266945445625,0.7595350958410529,0.004481537649822072,0.012140439862879368,584.213124291665,829.4131127671104,0.09908318664798914,0.21151758229089768,210000.0
Random_0091,0.21616968216675564,0.2437062619659595,0.019447419524123495,0.024071290176535896,687.1629889099602,928.6906944640646,0.07119280064894627,0.14497811741762878,210000.0
Random_0092,0.22328717453641397,1.5113627701921826,0.015337785981165402,0.013840453407939188,726.2708084393043,1027.7696675809277,0.09355469380922896,0.19543809186281602,210000.0
Random_0093,0.05141777807637129,1.4856468982203759,0.0140080086022473,0.019736510306499463,506.70220588180246,763.7111993081124,0.09587225734724057,0.19824670713098239,210000.0
Random_0094,0.27041912292649695,0.11221502861313705,0.0429779795717718,0.02985410471331338,764.4155231807227,1011.2434134571314,0.04412913810146389,0.0791254424888937,210000.0
Random_0095,0.1953199524636803,0.873446760230301,0.031576902981203095,0.037995278582567286,712.8147678885003,975.3840856896824,0.05867908437645321,0.10952929612739826,210000.0
Random_0096,0.03310842399445354,0.22876669545812806,0.017684354732930563,0.005019205704733528,416.5029873837565,613.2583098429725,0.08972108019721718,0.19036073621936872,210000.0
Random_0097,0.27573820708475466,1.596018606864011,0.008762497027934656,0.015571449682760388,769.8726871340882,1088.6813604773017,0.0982289128297895,0.20672424697530095,210000.0
Random_0098,0.12754043105884774,1.9134035256351678,0.017131767903016768,0.01972813231705317,642.7521660742835,937.7916404749725,0.09473600411848256,0.19472804814893713,210000.0
Random_0099,0.16104384179410883,1.585426219869438,0.04353418772967569,0.027160205719989595,707.9154998933356,993.8650887600143,0.06235131618958581,0.11642487499930546,210000.0
Random_0100,0.11218211940408267,0.5351874057960009,0.02050570171178782,0.02345767151367048,581.2011650127948,809.8130582665989,0.07612341974923267,0.15466149020828202,210000.0
Random_0101,0.23124202308677913,1.9230443260325616,0.043796715598369784,0.031723257783515056,794.85756730139,1113.1634698739992,0.061161918402267215,0.11211584745178042,210000.0
Random_0102,0.2706946284389902,1.4224956355958378,0.04732902117894204,0.021028390359018732,809.5569434149373,1115.7743112034607,0.05860613869054287,0.10986931276590142,210000.0
Random_0103,0.03186732955460973,1.4860915976743907,0.04747541585589452,0.002210570576747811,491.193909438923,742.0599848083116,0.07723641480284521,0.15459843503263349,210000.0
Random_0104,0.18851737456321455,0.6790601634679112,0.020804941077094203,0.03680585420565749,685.2644209902593,938.3426083644988,0.06729892463006852,0.13155353114703638,210000.0
Random_0105,0.10364490839829443,1.2890446374143867,0.02174653868829157,0.03714645304680088,606.9602895975039,866.1670860419175,0.07459190386595005,0.14562661103786306,210000.0
Random_0106,0.11375946709712412,0.2888211928581288,0.021530937675033855,0.016799643431693396,571.2598437348653,789.630217699224,0.076684932487088,0.15803763253148512,210000.0
Random_0107,0.26618675249539275,0.7296872721397145,0.015406217750063327,0.016874227757252603,740.1780810623314,1016.9782607918816,0.08298808218515996,0.17306398616739352,210000.0
Random_0108,0.20884787281619557,0.9023951731254782,0.026580601349370805,0.028698486839235326,714.8683835461968,983.2658074858036,0.06874234307816662,0.1353730508808908,210000.0
Random_0109,0.012905420850644046,0.35300254369096207,0.03653065833062998,0.03637984331889512,403.8995948855957,597.178224432388,0.05655248638052936,0.10394077210124864,210000.0
Random_0110,0.2607730126523866,1.4436852242548386,0.04911087832306218,0.03426331471204074,813.0398081854407,1116.528960997197,0.04946588512344759,0.08558209303285398,210000.0
Random_0111,0.20965703585743264,1.316231222745117,0.04280344969613138,0.03532609043526893,754.2553865616732,1039.6496873390497,0.05428588899920383,0.09731996194584752,210000.0
Random_0112,0.08584120482113515,1.72263635697637,0.029822133330448756,0.0010072688113134775,580.4719482691379,856.9845333670174,0.09392234833867157,0.19551293582063828,210000.0
Random_0113,0.06314432816764233,1.5812365104299964,0.017767334359701674,0.03387937744292035,546.5364601745684,809.3464482416192,0.08446843067330886,0.16827817662556885,210000.0
Random_0114,0.18278839425462542,1.9746443801962217,0.038428857391932865,0.0046287326823209445,723.2511296246215,1034.3626180911676,0.08383248066050096,0.17044192529130042,210000.0
Random_0115,0.25214742770756315,1.361433096173444,0.0117860149868063,0.021155372100689386,748.530689186165,1050.196724473861,0.09027083749396303,0.18736512015292783,210000.0
Random_0116,0.052303778063033976,0.808787545419165,0.03749463547290844,0.01868128947615032,512.2082025670232,737.1855126307194,0.0685599259922937,0.1346494820049639,210000.0
Random_0117,0.20013014471510188,1.808755773385406,0.03537472935710122,0.004590211295436368,731.59244545018,1039.8217961790956,0.08454899297417083,0.17311200968732665,210000.0
Random_0118,0.12667967056130794,0.7006523840648514,0.024444147814997465,0.03597706573808897,619.3685459812384,857.7341238202368,0.06630213382775721,0.12843578223427982,210000.0
Random_0119,0.10615559283454198,1.5087165897822545,0.023945556488168578,0.03367102593876345,618.3432132721167,888.165031426799,0.07681724401328384,0.15058785505579486,210000.0
Random_0120,0.07453161373187729,1.0945656701028963,0.03195877535161136,0.015691289317262283,553.3485397090941,797.4248931231839,0.07730788955396636,0.1555557532403832,210000.0
Random_0121,0.17123328194941204,0.6638034096425369,0.049383862735632854,0.027803167110915784,694.3790621535418,940.8835736870851,0.04723458868879183,0.08359436543896422,210000.0
Random_0122,0.19069071563887244,1.8756402963930754,0.02259297699936306,0.0392695047044138,733.2609687502131,1040.3884624613177,0.07612739122665282,0.1475097897717949,210000.0
Random_0123,0.031554119128954346,1.9776019021057123,0.03626491224322775,0.02361765535834699,509.13763230993874,781.2276422788084,0.079414308958399,0.15487559087616812,210000.0
Random_0124,0.110163528695812,0.4858647067850087,0.049145335870980855,0.010173645241587627,601.8192440897284,826.4785195800014,0.05788547931372663,0.11204336618242583,210000.0
Random_0125,0.2646317667638476,0.20839011596678825,0.040261951397747436,0.03491379524690542,763.0290030903068,1012.5504402682019,0.044611393293966656,0.0791524879300721,210000.0
Random_0126,0.07724916581576119,1.956211034994812,0.019219723620800995,0.007175879738004171,566.6977777617593,851.9279175217617,0.10240008441786082,0.2142419274921995,210000.0
Random_0127,0.12874959620064533,1.9474187168798078,0.006561070215197993,0.028025919286395355,638.5863285606606,935.6406107102857,0.09957733360970149,0.20531987141876565,210000.0
Random_0128,0.045147149342221395,1.402064589458842,0.008556776781825128,0.03780624308779151,497.03548997842296,747.7061422500568,0.08938622922609936,0.18022725050435204,210000.0
Random_0129,0.2745447894611325,1.9703854722384335,0.04404236214848909,0.01605087570668793,824.6231353958264,1157.1192199834247,0.06995579900262887,0.13587430286318694,210000.0
Random_0130,0.14241178804669713,0.6963911367233259,0.025116134495524953,0.010278121349129081,621.34511380504,865.4541215016916,0.08064502022998996,0.16713233812211825,210000.0
Random_0131,0.2882173311612661,0.8939220412783964,0.01746503040743625,0.037475730157942484,781.6512055358281,1069.5367693384424,0.06999807969595692,0.13801985516576237,210000.0
Random_0132,0.10752161441673008,0.9008472589574987,0.031768491894688805,0.02949170548939064,605.4104357911326,847.9281502576763,0.06616370886602245,0.12782333877841312,210000.0
Random_0133,0.13057200993921877,0.522289963986149,0.03147281115334488,0.0076352883264772286,606.6049667078893,839.6223696136849,0.0750892467669464,0.15453525374196395,210000.0
Random_0134,0.18757044030993583,1.3208738266395383,0.03230585628857645,0.014727320004720434,705.091364028371,987.6606422011704,0.07663519496948008,0.15445711942164136,210000.0
Random_0135,0.12191464045343225,0.603529363141663,0.0396790081504353,0.02893332884065848,623.2381613225144,855.3866558179598,0.05598093357732816,0.1045169323582188,210000.0
Random_0136,0.20897408316143468,1.9454983838640731,0.04445409331541502,0.017737260960679662,765.276586876804,1080.0922265989584,0.06966120663856856,0.13444587156669924,210000.0
Random_0137,0.22858192846503195,1.323695539050659,0.027314487156117707,0.006461569722219546,733.9220094529724,1027.931706276243,0.08521492662348439,0.17691943049563388,210000.0
Random_0138,0.15062634915572748,0.5122182288096511,0.040614450315165244,0.029832530860481953,656.8432449729045,891.9138940642189,0.05290753637740238,0.09763628028454586,210000.0
Random_0139,0.057831932182430316,0.27162418764055596,0.006320733154458975,0.03155989219352575,475.6180868446464,679.2687083062401,0.08328199258891239,0.17141173503863089,210000.0
Random_0140,0.2827472344763067,0.6504812040412317,0.006353004254697341,0.028601083433875803,748.9770422143828,1026.139178000229,0.08299166178277945,0.17200168849012962,210000.0
Random_0141,0.15916602387847753,1.250773887882649,0.02558924972528403,0.03257989273884019,676.350661742995,947.7734612702037,0.0719503551254429,0.14063305326523612,210000.0
Random_0142,0.17754460631184862,1.6242044108629206,0.03323021105958356,0.027713173983291543,715.3470103975043,1007.9468896608678,0.0712797412993069,0.1381821285814637,210000.0
Random_0143,0.22229128643478627,1.1985564109254108,0.018628289160346836,0.01645426377623895,720.1513979020567,1006.8526537674699,0.08591799022400118,0.17780295927336798,210000.0
Random_0144,0.011586190728157182,0.17063859706858248,0.023776209514747213,0.032276955531290376,373.97292339212913,560.0639547385716,0.06878884070630291,0.13515641539419077,210000.0
Random_0145,0.2136317918222568,0.8312900597462057,0.02449695407494769,0.03368645438113988,718.054888945358,984.2162169130144,0.06680970543693618,0.13034604749143736,210000.0
Random_0146,0.23736939748886995,1.259422151213984,0.04260409067704842,0.039189098846513955,781.1221864160484,1070.5950774310102,0.05099296652558697,0.08926865724174898,210000.0
Random_0147,0.18877507677652805,1.9427751325323357,0.0048224437831807165,0.031258375250248105,706.6992100371441,1018.4313946725568,0.09764287598845582,0.2008534243635401,210000.0
Random_0148,0.0333509173912691,0.5212135039706813,0.01761933438460815,0.005551330756764121,427.6317073008809,637.570391116069,0.09237148893126451,0.19547471180598006,210000.0
Random_0149,0.21620903372074138,0.7639273471939101,0.009263023033546581,0.009374960990891669,682.9001059624303,949.8380562943865,0.0943779195143952,0.2013006454190151,210000.0
Random_0150,0.012306350616291258,1.9250168888739512,0.04760792255086741,0.01092320476195419,451.99193444792746,717.0117919163023,0.07763043589261012,0.15184842086009157,210000.0
Random_0151,0.21128570264734625,0.18821958282982615,0.01812900157089559,0.027374382455161737,681.1969759441247,918.8480121112188,0.06994830003158646,0.14169524645274997,210000.0
Random_0152,0.07216462529788108,0.7443829365021138,0.007425683208629987,0.0069013490480338046,501.56643591484277,731.9586618013751,0.10124721018280522,0.2167636074629449,210000.0
Random_0153,0.006832002255998013,0.7433987094266794,0.021861211910965593,0.017481390272063912,358.87971654694684,570.8932508605045,0.08561694367263921,0.1754968464720666,210000.0
Random_0154,0.08905036821368187,1.110290008347369,0.0022435308932340957,0.016825202976800745,541.9018043108372,792.6019480302865,0.10302033882985949,0.21841318411170502,210000.0
Random_0155,0.18580503408488358,1.5517438803625718,0.049643632837013806,0.018135622081000655,734.524303212195,1025.3816959562905,0.06133577438974874,0.11555984681229163,210000.0
Random_0156,0.28235563908301997,1.8411067893601536,0.007820351354892976,0.02053288919354171,786.4305046492036,1117.6009606972907,0.09842558875895623,0.20550988129853856,210000.0
Random_0157,0.07116280628982051,1.6068472739217128,0.03702323490534166,0.038964805781615965,588.0301202863575,852.0499059303331,0.06403340630509435,0.11767159633540568,210000.0
Random_0158,0.02250359531265604,0.922766019984172,0.0188620579963444,0.02657144607748595,428.54207805642625,652.0577674579716,0.08330870067870404,0.16844399972787596,210000.0
Random_0159,0.1615922359441133,1.1833574933457665,0.007960080484936098,0.03770407147140868,659.1492899200704,929.1453039501506,0.084007352257702,0.16974904373286603,210000.0
Random_0160,0.10086961093893197,0.8471086995510099,0.012201250002587156,0.012831092768650534,559.1118582242318,800.4465650170613,0.09343931102535163,0.19686568494220819,210000.0
Random_0161,0.11672971542805645,0.5951486574056988,0.023221428708964004,0.033490495943393546,599.6308409223918,831.0580053904738,0.06812475702990747,0.13356474419887188,210000.0
Random_0162,0.25388150932044423,1.2634026849520876,0.028082764792212767,0.024489024345636882,768.5406319033839,1064.6583869253109,0.07258879274831481,0.14414886984148972,210000.0
Random_0163,0.15375043329550622,0.23490390935243424,0.005997802871803297,0.019668020292987802,602.0858224252224,829.0408408167754,0.08730799971207243,0.18434967015822842,210000.0
Random_0164,0.02678334322056953,0.34646248550743963,0.0316628412179498,0.037877773836522764,443.92659455357955,640.6499930021988,0.05896827998114562,0.11012031394050219,210000.0
Random_0165,0.01525507853539795,1.244398583501519,0.02317198430865616,0.002540831460735193,404.2992195419519,642.0539001718184,0.09759447206019471,0.20490381781263284,210000.0
Random_0166,0.2352097532871184,1.438893199263544,0.04678256699375066,0.026893677675984978,781.81177007604,1079.4703027911003,0.05644872946297717,0.10342696105806007,210000.0
